0.8573210038,4.093911827,-7.4238935895,7.3802445179,0.9733660229,-2.7307615166,-1.4964970563,0.5430151727,-2.3511901593,-3.9442384979,6.3550777366,-7.3097479838,0.7484505506,-9.0579925294,-0.6489449091,-1.0731165269,1.5245009153,1.8313635328,-0.0897244112,0.4833026505,0.3750262851,0.1453998533,0.240603265,-0.2346492227,-1.0048809472,0.4358319162,0.6183238052,0.1484689444,1,1
-1.8132804848,4.9178507106,-5.926129694,5.7015004314,1.2043925721,-3.0351375482,-1.7134020635,0.5612573909,-3.7963542517,-7.4548406508,7.3880551229,-10.4752286504,-0.3793145268,-11.7367291213,-2.0869889522,-2.4423539829,-3.5355235117,0.1303603066,-2.0714504884,0.5766560333,0.6156418351,-0.4064272753,-0.7370180764,-0.2796417722,1.1067663744,0.3238854777,0.8947666715,0.5695186003,1,1
-0.2514709601,4.3135233258,-6.8914377165,6.7967966806,0.6162965053,-2.9663265419,-2.4366525269,0.4893278988,-3.3716385716,-6.8108130994,7.6200890584,-10.2852825163,-0.3424443341,-11.5434979158,-1.3349879033,-2.6892842045,-3.204383403,0.0865218957,-1.3144950967,0.6327099638,0.5368920744,-0.5461260237,-0.6052395476,-0.2637434596,1.5399158308,0.5235736967,0.8910246884,0.5727406665,1,1
0.3145965897,2.6606702766,-5.9200373803,4.5224996051,-2.3150272862,-2.2783516539,-4.6840539363,1.2022702652,-0.6946955112,-5.5262780599,6.6624368307,-8.5254649253,0.7427454469,-7.6786680103,0.5930704591,-4.4781365953,-5.8442664794,-1.1027307946,2.1773856865,0.5627056433,0.7433140234,0.0640383556,0.6778416753,0.0830078227,-1.9110344638,0.3221883984,0.6208665388,0.1850303547,1,1
0.4473955533,2.4819538664,-5.6608139314,4.4559228121,-2.443779754,-2.1850402625,-4.7161429447,1.2498032517,-0.7183260666,-5.3903302557,6.4541875249,-8.4853465738,0.6352814088,-7.0199015592,0.5398140713,-4.6498642988,-6.2883575088,-1.3393123224,2.2629847876,0.5496129709,0.7560525503,0.1401677687,0.6654111007,0.1314637917,-1.9082174115,0.3348075987,0.7485342848,0.1754137944,1,1
-2.1699289756,3.6396539992,-4.5084977862,2.7306681488,-2.1226928705,-2.3410168277,-4.2352530829,1.7035376576,-1.3052791334,-6.7167200227,6.3536123192,-8.6016482628,0.4499300382,-7.5061693741,-0.4380817818,-3.6945159983,-6.304753386,-1.2675871279,0.3579870305,0.500779054,0.6451032756,-0.5035294489,-0.0005228218,0.0716957788,0.0920074334,0.3084979316,0.5525909147,0.2989544787,1,1
-1.8637555534,3.4426439768,-4.4682597315,2.8053362594,-2.1184124775,-2.3322848873,-4.2612371974,1.701681844,-1.4393958754,-6.9999066339,6.3162096772,-8.6708180048,0.3160239919,-7.4177120648,-0.4365374714,-3.65280196,-6.2931453191,-1.2432482913,0.3648104822,0.3609240037,0.6679265724,-0.5162423621,-0.0122178117,0.0706137031,0.058504467,0.3048828396,0.4180124672,0.2088582781,1,1
-4.6172172042,1.6956936535,-3.1143722008,4.328198553,-1.8732569909,-0.9899081355,-4.5772646266,0.4722161585,0.4720169534,-5.5760226364,4.8023227613,-10.8331644693,0.1043038757,-9.4054230616,-0.8074778687,-7.5523422035,-9.8025617904,-4.1206288347,1.7405072904,-0.0390459343,0.4818296972,0.1460230564,0.1170385275,-0.2175645988,-0.1387760437,-0.4244528811,-1.002041426,0.890780288,1.1,1
-2.6618021746,5.8563932148,-7.6536162132,6.3797418805,-0.0607121191,-3.1315497315,-3.1035697455,1.7784915695,-3.8311537162,-7.1916042462,7.1029885879,-9.928699943,-0.0674983775,-10.9241868651,-1.6979139771,-2.3794209853,-2.775113897,0.2737989713,-1.3821875635,0.3990968603,0.7347749504,-0.4359011819,-0.3847659042,-0.2860156638,1.0079338237,0.4131955325,0.2802841569,0.3039365506,1,1
-2.5358521174,5.7936441469,-7.6184628357,6.3958297465,-0.0652101047,-3.1363719641,-3.1045573626,1.8232326376,-3.8786575802,-7.29780335,7.0716691368,-10.0010463683,-0.2079345409,-10.8606980454,-1.6908250412,-2.3608567241,-2.7600970153,0.2981034156,-1.3855578017,0.4087041845,0.7167199071,-0.4480599385,-0.4024068787,-0.2888352226,1.0117522396,0.4259646214,0.4131395558,0.308204657,1,1
-3.4991075374,0.2585551608,-4.4895580727,4.8538943514,-6.9745215448,3.6283820907,5.4312709207,-1.9467337108,-0.7756800929,-1.9877731876,4.6903956655,-6.9980424321,1.4540119864,-3.7380233337,0.3177420626,-2.0135426808,-5.1361351027,-1.1838221165,1.6633940135,-3.0426257572,-1.0523682562,0.2048168736,-2.1190074401,0.1702786083,-0.3938441181,0.2963671945,1.985913218,-0.9004516384,1809.68,1
-2.125489826,5.9735556917,-11.0347272274,9.0071468717,-1.689450534,-2.8544152854,-7.8104407453,2.030869946,-5.9028281221,-12.8409338181,12.0189131816,-17.7691434634,-0.4310356582,-19.2143254903,-0.9624645747,-10.2666091837,-15.5033921001,-5.4949276425,-0.4104809774,1.4937746455,1.6465182927,-0.2784845108,-0.664841294,-1.1645553694,1.7017964135,0.6908056147,2.1197487334,1.1089334033,1,1
0.378274504,3.9147967887,-5.7268720154,6.0941409588,1.6988752641,-2.8073139469,-0.5911182128,-0.1234955931,-2.5307128139,-5.1530946099,4.6540884225,-7.8395389976,1.3718185803,-9.6346897126,-0.7395968558,-0.6632039457,0.8919345405,0.9786756391,-2.0054766027,0.4404394409,0.1498956831,-0.6019672455,-0.6137243355,-0.4031136878,1.568445256,0.521883934,0.5279377499,0.4119104058,1,1
-1.4266233126,4.1419862324,-9.8041034424,6.6662730032,-4.7495267933,-2.073129006,-10.0899311631,2.7913452989,-3.2495156171,-11.4204509744,10.8530116482,-15.9692075208,0.5466900846,-14.6907291336,0.9123373999,-12.227189278,-18.5873662059,-6.9207618606,3.1669989069,1.4106776526,1.8656787685,0.4078092816,0.6058093543,-0.7693481181,-1.7463368288,0.5020395167,1.9772583298,0.7116065312,1,1
-3.8911919512,7.0989162522,-11.4264670968,8.6075567865,-2.0657062103,-2.985288022,-8.1385894169,2.9739280785,-6.2727904684,-13.1934150665,11.6197234754,-17.6316063139,-0.3551943895,-18.8220867424,-1.2831290856,-10.0310966569,-15.2270075099,-5.3220089806,-0.5017506535,1.3826189997,1.7570852274,-0.1897091532,-0.5086292442,-1.1893081688,1.1885364993,0.6052418859,1.8815287524,0.8752604072,1,1
0.9191365073,4.199632669,-7.5356065937,7.4269403746,1.11821533,-2.8867223515,-1.3410359961,0.3639332684,-2.203224431,-4.1378401962,4.5701128076,-7.6291695886,1.7339174635,-9.4403749946,-0.0233533499,-1.233958282,1.6320088576,1.3157345645,-0.2871888553,0.5354346632,0.3160935992,0.055179227,0.2106921503,-0.4179178814,-0.9111882756,0.4665239246,0.6273932705,0.1578512825,1,1
-4.6967952244,2.6938674788,-4.4751327126,5.4676845488,-1.5567580755,-1.549420289,-4.1042148728,0.5539340754,-1.4984681311,-4.5949517629,5.2755058508,-11.3490285501,0.3745492351,-8.1386948843,0.5485708942,-6.6535943474,-10.2467554066,-4.1910662666,0.9914861223,-0.1589705487,0.5738980811,-0.0801627754,0.3184078171,-0.2458622027,0.3382384316,0.0322706214,-1.5084579336,0.6080746826,0,1
-4.7277126558,3.0444691023,-5.598354267,5.9281908024,-2.1907697294,-1.5293229656,-4.4874219599,0.9163918141,-1.3070104232,-4.1388912136,5.149408783,-11.1240186071,0.5430677655,-7.8409422049,0.7436339448,-6.7770692397,-9.9317651538,-4.093021122,1.5049248591,-0.2077594451,0.6509882363,0.254983289,0.6288434688,-0.2381284543,-0.671332332,-0.0335900628,-1.3317773222,0.70569759,30.39,1
-4.0640047384,3.1009348909,-1.1884980037,3.2646327405,-1.903562358,0.3203505873,-0.9549400391,-3.2775349198,2.8208286617,1.0151128798,3.1871868974,-7.0043272836,0.8727106055,-6.220605353,-0.9044446296,-3.0750918847,-5.0447356918,-1.7180826852,-0.6624620684,-0.5318976933,1.688665431,-0.078844698,0.1937309266,0.4794959539,-0.5066030574,-0.4098627442,-3.0362713294,-0.6306051988,179.66,1
-2.5896171982,7.016714385,-13.7054072869,10.3432280604,-2.9544610348,-3.0551157853,-9.3012886151,3.3495733607,-5.6542120264,-11.8538669726,11.6692047358,-17.2286622386,0.0555715665,-18.4937733551,-0.3041721135,-10.6294973901,-14.4412111343,-5.105486466,1.2702262705,1.4888551924,1.8877377255,0.3339981845,0.2876590406,-1.1864064091,-0.6902726701,0.6317037722,1.9342207601,0.7896871722,1,1
-2.8800423516,5.2254423097,-11.0633302799,6.6899506577,-5.7599239887,-2.2440307908,-11.1999752167,4.0147218086,-3.4293042635,-11.5619497721,10.4468468145,-15.4790524832,0.7344416081,-13.8837785491,0.8214395454,-11.9114830172,-18.1030037038,-6.8378345388,3.1269293521,1.1914439664,2.002882877,0.3511020647,0.7952551405,-0.7783793814,-1.6468151125,0.4875388233,1.4277130955,0.5831724862,1,1
-5.4543617794,8.2874205553,-12.7528112729,8.594341893,-3.1060022811,-3.1799487569,-9.252793938,4.2450622099,-6.3298008462,-13.1366983691,11.2284702796,-17.1313009454,-0.1694010568,-18.0499976899,-1.366235661,-9.7235653092,-14.7449024647,-5.2473011063,-0.5746751438,1.3058619148,1.8461647929,-0.2671717942,-0.3108039698,-1.201685458,1.352176095,0.6084245964,1.5747147838,0.8087252051,1,1
-4.1530144987,8.2047965046,-15.0317142097,10.3300998254,-3.9944260974,-3.2500131845,-10.4156978119,4.6208039104,-5.711247971,-11.7971810676,11.2779207278,-16.7283393321,0.2413676826,-17.7216383537,-0.3872999234,-10.3220166784,-13.9590853731,-5.0307100383,1.197266335,1.4126248802,1.9769883961,0.2565104872,0.4859081065,-1.1988213144,-0.5265673947,0.6348735025,1.6272090762,0.7232350685,1,1
-4.7105287823,8.6362143897,-15.4962220037,10.3133493733,-4.3513409829,-3.3226887354,-10.7883728387,5.0603811202,-5.6893111878,-11.7121866243,11.1524905986,-16.5581971409,0.3026445224,-17.4759212829,-0.4123932673,-10.2222031696,-13.7991476447,-5.0085851786,1.1620261478,1.4342397794,1.9905453514,0.2237850026,0.5544084286,-1.2040415962,-0.4506845947,0.6418360594,1.6059576248,0.7216436145,1,1
-4.6418928509,2.9020864331,-1.5729387093,2.5072985182,-0.8717825643,-1.0409025723,-1.5939007397,-3.2549050858,1.9089626859,1.0774175211,3.3385021604,-6.5426103453,1.0995363818,-3.2664755446,1.0147279044,-4.8423830783,-5.2698762997,-2.3446685742,1.9592240541,-0.4656792203,1.9635966663,-0.217413916,-0.5493399558,0.645545202,-0.3545578188,-0.611763845,-3.9080804755,-0.6712482651,11.39,1
1.0883749383,0.8984740237,0.3946843291,3.1702575745,0.1757387969,-0.2219808852,-0.0229887285,-0.0108735367,0.8600436172,-0.5924729353,1.0727283997,-2.5475568142,1.2359500568,-0.3303058038,-1.0223543746,0.3356421725,2.2989982207,-0.1620962095,-1.5327072125,-0.2173581922,-0.4235539042,-0.8008522848,0.0776144554,0.1676084526,0.3501818174,-0.1189409295,0.0129477659,0.0542542721,3.79,1
1.1897843567,0.942289402,0.082334145,3.0240497058,0.4124060094,-0.2144145585,0.0535578385,-0.1103533511,0.8837977574,-0.5542239005,0.1549210089,-2.7767565749,1.6412066261,-0.4560769568,-1.2404143924,0.8573227359,1.7070244664,0.5263491965,-0.8651046098,-0.143434645,-0.5026355585,-1.0473975276,-0.0567520239,-0.3406884048,0.5412352013,-0.0983002869,-0.0030411199,0.0498190204,3.79,1
-5.2680532209,9.0676134273,-15.9607281345,10.2966027898,-4.7082410912,-3.3953748518,-11.1610570029,5.4999626344,-5.6673755459,-11.6271935557,11.0270590938,-16.3880541668,0.3639214865,-17.2302021607,-0.4374875592,-10.1223919214,-13.6392089915,-4.9864572584,1.1267843782,1.4558781953,2.0041099452,0.1910583994,0.6229276699,-1.2092635574,-0.3747988626,0.6487980368,1.5846973468,0.7200558702,1,1
-5.1878781084,6.9677086636,-13.5109311391,8.6178951412,-11.2144223939,0.6722478388,-9.4625328109,5.3287042077,-4.8970055282,-11.7868116556,9.3690790577,-15.0941631494,1.256377007,-11.8521613038,0.2744298142,-10.6882417917,-18.3888105354,-6.898840133,2.3828079355,-0.6237372916,2.0860830011,0.7601902409,0.7168057859,-0.6467434296,-1.6170429257,0.1723468895,0.626646781,-0.1697260311,766.36,1
-12.2240206244,3.8541503297,-12.4667657248,9.6483107271,-2.7269613215,-4.4456103819,-21.9228110341,0.3207922737,-4.4331616578,-11.201400086,9.3287992566,-13.1049334662,0.8884807877,-10.1402003372,0.7134653926,-10.0986706555,-17.5066115481,-8.0612079897,1.6068700326,-2.1471814395,-1.1598299509,-1.5041188819,-19.2543276174,0.544866726,-4.7816055221,-0.0077722811,3.0523576868,-0.7750356512,1218.89,1
-14.4744374925,6.5031845165,-17.7126323689,11.2703523335,-4.1501420641,-3.3720982089,-16.5358068114,-1.4439469926,-6.8152728996,-13.6705451264,10.5452629546,-15.0226996344,0.1716330851,-15.0663743633,-0.2595759396,-8.6687392723,-12.8041408991,-5.1166204953,0.579200358,1.1012498702,-2.4759622295,0.342390706,-3.5645080382,-0.81814019,0.1534076827,0.7550794608,2.7065661616,-0.9929160471,1,1
-12.3396031574,4.4882673017,-16.5870729374,10.1072738734,-10.4201989827,0.1306698119,-15.6003233045,-1.1576959809,-5.3046309683,-12.9389293108,8.8056819672,-13.5561301301,1.1654637603,-9.8098815021,0.3699872792,-9.5052104452,-17.5420303091,-6.7926377872,2.0693774493,-0.0855014634,-2.0896096332,1.7453145001,1.3768158094,-0.5542714184,-1.610740852,0.1537254445,1.2124772081,-1.869290476,188.78,1
-15.3988450085,7.4723238965,-19.0269123427,11.1655258405,-6.8938562801,-2.1209365749,-14.913329985,-0.7212140943,-7.1750966153,-14.1667946596,10.2777688628,-14.9854337329,0.3451792341,-14.6663889727,-0.346352542,-8.3332424956,-12.6025964554,-4.8766834208,0.6046259107,1.1115022146,-2.4448836823,0.727495341,-0.3450781513,-0.9817485515,0.9952713463,0.816761718,2.2629423738,-1.1780631632,1,1
-14.1791651074,7.4213699624,-21.4058357441,11.9275118692,-7.9742806874,-2.2027102767,-15.4716122802,-0.3565949096,-6.3801248984,-13.3482776537,10.1875873242,-14.5639797552,0.5937593576,-14.4915983463,-0.281392504,-8.2641288444,-12.4398049728,-4.837079026,0.7531498479,1.0027643417,-2.3668360624,1.130955198,0.9911532382,-1.0331321071,-0.3271793449,0.6346929035,2.1719049446,-1.3952876839,1,1
-14.7246270119,7.8751567927,-21.8723173645,11.9061699079,-8.3487336916,-2.2628464197,-15.833442782,0.0778736742,-6.3568334909,-13.2616517083,10.0637897463,-14.3947668017,0.6548887235,-14.2483158271,-0.3053607614,-8.1616324451,-12.2809648582,-4.8185863934,0.7197876821,0.9964687557,-2.3623449275,1.0995572958,1.037199423,-1.0363593418,-0.2547765142,0.642343201,2.1611292237,-1.4012820196,1,1
-15.2713618638,8.3265810615,-22.3385905133,11.8853128922,-8.7213343561,-2.324306949,-16.19641866,0.5128818204,-6.3336851559,-13.1751980787,9.9398197417,-14.225455704,0.7160336652,-14.0047761756,-0.3294478482,-8.0594194071,-12.1220088158,-4.7997101325,0.6862271636,0.9931210173,-2.3568962795,1.068019177,1.0856171672,-1.039797078,-0.1820061362,0.6499208608,2.1492470779,-1.4068113321,1,1
-15.8191787208,8.7759971529,-22.8046864615,11.8648680804,-9.0923605319,-2.3868932066,-16.5603681078,0.9483485948,-6.3106584328,-13.0888909177,9.8157031745,-14.0560611838,0.7771918464,-13.7610179616,-0.3536359398,-7.9574472263,-11.9629542349,-4.7805077876,0.6524980453,0.9922789493,-2.3506337452,1.0363618743,1.136050737,-1.0434137405,-0.1089233433,0.6574367785,2.1364244709,-1.4119453748,1,1
-16.3679230108,9.2236919494,-23.2706305233,11.8447765861,-9.4620371459,-2.4504443742,-16.9251520441,1.384208479,-6.2877359482,-13.0027093011,9.6914609821,-13.8865951585,0.8383613758,-13.5170724084,-0.3779106071,-7.8556814944,-11.8038151925,-4.7610259421,0.6186244128,0.9935845987,-2.3436735943,1.0046024138,1.1882121571,-1.0471837684,-0.035572766,0.6648997744,2.1227957542,-1.4167406149,1,1
-16.9174682657,9.669900173,-23.7364434105,11.8249902297,-9.8305482292,-2.5148288731,-17.2906566748,1.8204078671,-6.2649034878,-12.9166361092,9.5671102952,-13.7170673789,0.8995407059,-13.2729650622,-0.4022600443,-7.7540940594,-11.6446032059,-4.7413027096,0.5846259727,0.9967450952,-2.3361109562,0.9727547262,1.2418658117,-1.0510862482,0.0380090796,0.6723170651,2.1084708521,-1.4212432527,1,1
-17.4677100118,10.1148157247,-24.2021422329,11.8054692106,-10.1980458076,-2.579938008,-17.6567879965,2.256902476,-6.2421493095,-12.8306571996,9.4426652654,-13.5474858999,0.9607285583,-13.0287170265,-0.4266744987,-7.6526616651,-11.4853277896,-4.7213695755,0.5505190041,1.001518502,-2.3280244162,0.9408303194,1.2968170614,-1.0551039036,0.1117920281,0.6796946122,2.0935405711,-1.4254914538,1,1
-18.0185611877,10.5586001883,-24.6677412486,11.7861803616,-10.5646565692,-2.6456811994,-18.0234676727,2.6936554031,-6.2194636279,-12.7447607872,9.3181376854,-13.3778574339,1.0219238678,-12.7843458874,-0.4511458433,-7.5513649314,-11.3259968725,-4.7012527775,0.5163170733,1.0077032053,-2.3194794621,0.9088387832,1.352903707,-1.0592223376,0.1857509415,0.6870373836,2.0780805838,-1.4295170226,1,1
1.1923959899,1.3389737107,-0.6788761867,3.1236723071,0.6432448636,-1.1843229943,0.397585526,-0.2534985383,0.4111349768,-0.8598623018,1.1240593825,-3.7638738483,0.3679759668,-0.9717575384,-0.0138825132,1.4575785276,2.6114503345,1.2919552295,-1.5638152267,-0.1854546501,-0.377503243,-0.889596748,-0.0742075894,0.0354455164,0.5505779742,-0.027171279,-0.0249206212,0.0736053987,3.12,1
-15.903635202,10.3939171428,-19.1336024647,6.1859688354,-12.5380209157,-4.0270304471,-13.8978265982,10.6622517826,-2.8449539848,-9.6687889124,7.3944194105,-11.6356300485,1.4232769255,-8.6404591005,-0.6747195389,-7.6955687883,-13.6841395945,-4.7774060394,1.2683427732,1.5015654107,1.5775482249,-1.2801371231,-0.6012945269,0.0404039215,0.9955019712,-0.2737427117,1.6881358964,0.5278307996,99.99,1
-16.5986647433,10.5417508027,-19.8189818085,6.0172946474,-13.0259010501,-4.1287790026,-14.1188648469,11.1611439952,-4.0995514306,-9.2228255073,6.3293646762,-8.9521907116,-0.1383636913,-9.825054421,0.0572235922,-7.5416874238,-14.2595985921,-5.0350515238,1.4322679297,1.5349198211,1.7258528266,-1.1516057755,-0.6800519019,0.1081759145,1.0668783415,-0.2337204314,1.7075205521,0.5114231691,99.99,1
-17.2751911945,10.8196653713,-20.3638859739,6.0466117467,-13.4650333517,-4.1666472449,-14.4094479852,11.5807967245,-4.073855712,-9.1533680383,6.2108830117,-8.7785720325,-0.0613674967,-9.5746622992,0.0492885399,-7.4184872787,-14.1027718765,-5.0164233352,1.3903143605,1.5449704671,1.7298040917,-1.2080960817,-0.7268392242,0.1125396735,1.1191934725,-0.2331889901,1.6840629925,0.5037397383,99.99,1
1.1253355353,1.1301464842,-0.9629753348,2.6756878586,0.9900745185,-0.2433177412,0.3161921381,0.122960132,-1.1433427948,-0.369908966,1.834494198,-0.4912433154,-1.1299070046,-2.2386222444,0.2784687417,1.4779256031,1.7764542951,1.1492821858,-1.3069946447,-0.1388136975,-0.1667369184,-0.5219338389,-0.1123762574,-0.5920767505,0.5207913143,0.0433535806,0.0151590213,0.0636117223,3.76,1
-18.4748679034,11.5863805198,-21.4029168131,6.0385154156,-14.4511581399,-4.1465235057,-14.8561236732,12.4311404723,-4.0533532872,-9.0403962489,5.9662025072,-8.4639661295,0.0786921318,-9.0925326518,0.0108220974,-7.1863755078,-13.7974745004,-4.9584939097,1.3211665598,1.5779244011,1.7411355959,-1.2511379488,-0.3962191261,0.0957055556,1.3227509427,-0.2179545649,1.6287925315,0.4822482749,99.99,1
-19.1798264146,11.8179219898,-21.9191735808,6.0862356343,-14.7088447898,-4.3088876074,-15.3579518066,12.8571650181,-3.9998607698,-8.9286556609,5.8492930662,-8.2616498372,0.1538291483,-8.8293592277,0.0088788388,-7.0709530089,-13.6297209427,-4.9588298158,1.2720913635,1.5729496149,1.7468015419,-1.3531487661,-0.7629650727,0.1170278519,1.2979937556,-0.224825057,1.6210523897,0.4846144027,99.99,1
-19.8563223334,12.0958932259,-22.4640827465,6.1155411019,-15.148021521,-4.3467240835,-15.6485074723,13.2768048056,-3.9741616195,-8.8591940588,5.7308155374,-8.0880335121,0.2308249693,-8.5789732733,0.0009466367,-6.9477460673,-13.4728970077,-4.9402108289,1.2301425519,1.5829295549,1.7507298405,-1.4096357091,-0.8098092783,0.1213966599,1.3503000708,-0.2242918735,1.5976213684,0.476919818,99.99,1
-20.5327510764,12.373989139,-23.0090029136,6.144820978,-15.5872960036,-4.3844906692,-15.9390026943,13.6964161194,-3.9484549191,-8.7897233633,5.612347108,-7.9144223663,0.3078199684,-8.3286008884,-0.0069792946,-6.8245241721,-13.3160791903,-4.9216120867,1.1882042078,1.5927539314,1.7546076092,-1.4661152525,-0.8567786357,0.1257765765,1.4025869898,-0.2237548568,1.5742487352,0.4692006932,99.99,1
-21.2091195928,12.6521968313,-23.5539329441,6.17407791,-16.0266581255,-4.4221945945,-16.2294437253,14.116001905,-3.9227414495,-8.7202445151,5.4938868365,-7.7408158639,0.3848142305,-8.078240669,-0.0148996037,-6.7012888703,-13.1592668578,-4.903031495,1.1462752483,1.602438837,1.7584400753,-1.522588162,-0.903860198,0.1301664525,1.4548565191,-0.2232144033,1.55092845,0.4614595668,99.99,1
